time, fitness
0.0, 0.08635
0.3883, 0.08743
0.58105, 0.08453
0.70773, 0.08453
0.84595, 0.08453
0.93748, 0.08362
1.06303, 0.08362
1.21888, 0.08362
1.30746, 0.08362
1.40699, 0.08362
1.51038, 0.08362
1.6411, 0.08362
1.74772, 0.08362
1.84333, 0.08362
1.98401, 0.08362
2.07652, 0.08322
2.2319, 0.08322
2.35502, 0.08322
2.49957, 0.08322
2.62021, 0.08322
2.77398, 0.08322
2.89125, 0.08297
3.02409, 0.08297
3.19926, 0.08297
3.32045, 0.08322
3.43436, 0.08322
3.53107, 0.08297
3.64132, 0.08274
3.77067, 0.08274
3.94868, 0.08274
4.07301, 0.08274
4.20335, 0.08274
4.33973, 0.08274
4.45403, 0.08274
4.58515, 0.08274
4.67537, 0.08274
4.75931, 0.08243
4.88798, 0.08243
5.01009, 0.08243
5.10419, 0.0824
5.22322, 0.0824
