time, fitness
0.0, 23.65427
16.33313, 18.87304
26.24802, 17.59304
36.40363, 15.43034
44.78059, 13.92209
54.8853, 12.74461
64.05584, 11.00165
73.31922, 9.99618
81.64078, 9.22743
91.17868, 9.13171
99.90864, 8.62423
112.12307, 8.21385
122.32588, 8.15962
134.58208, 7.88226
145.54927, 7.71964
154.33059, 7.57262
162.63237, 7.54718
169.96151, 7.47294
180.92572, 7.21784
188.77932, 7.23855
198.02234, 8.97378
207.58135, 7.43202
220.87147, 7.10961
230.33982, 6.75928
236.41657, 6.71423
243.48987, 6.58941
251.20127, 6.11811
259.6736, 6.47966
268.94998, 6.10973
276.93282, 6.09397
285.26497, 6.01451
293.09626, 5.90985
305.12947, 5.72693
314.69699, 5.60638
325.32714, 5.55688
334.25456, 5.40972
344.82878, 5.51014
353.85878, 5.31636
365.6523, 5.02004
374.28628, 5.00554
379.56877, 5.03201
