time, fitness
0.0, 0.26763
0.6285, 0.27358
1.16664, 0.29379
1.54997, 0.32879
1.94303, 0.28966
2.40806, 0.28884
2.77143, 0.28626
3.1808, 0.35617
3.56213, 0.29442
3.99237, 0.3047
4.39264, 0.28965
4.81878, 0.29407
5.26481, 0.28075
5.58652, 0.28043
5.94274, 0.28374
6.34248, 0.29245
6.72865, 0.27785
7.11361, 0.27931
7.46574, 0.27908
7.79676, 0.28099
8.19167, 0.27879
8.51855, 0.26851
8.86574, 0.26881
9.22218, 0.26878
9.58797, 0.26872
9.97104, 0.26872
10.34576, 0.26771
10.69233, 0.26874
11.06217, 0.27042
11.42804, 0.26889
11.82005, 0.26667
12.20816, 0.27565
12.64154, 0.27776
12.99512, 0.28284
13.41337, 0.27734
13.81995, 0.27734
14.23566, 0.28279
14.62177, 0.27473
14.9846, 0.2743
15.42088, 0.2662
15.79385, 0.26952
