time, fitness
0.0, 7.16745
3.81479, 7.16745
6.14461, 6.99301
7.96213, 6.78491
10.03678, 6.78491
11.74292, 6.71015
12.7795, 6.71015
14.19044, 6.71015
15.2581, 6.6946
16.28821, 6.6946
17.91404, 6.70366
19.04648, 6.65871
20.20556, 6.65871
21.05203, 6.64637
22.032, 6.65021
23.26478, 6.65871
24.46725, 6.62246
25.91222, 6.57246
27.63765, 6.57246
29.12757, 6.57246
30.0788, 6.55169
31.28787, 6.5221
32.78435, 6.51848
35.28387, 6.47312
36.90629, 6.47312
38.23056, 6.47135
39.16617, 6.46368
40.75775, 6.44922
41.99995, 6.45147
43.80329, 6.43252
45.64573, 6.42756
47.5277, 6.41864
49.53773, 6.41083
51.85532, 6.38733
54.27319, 6.38733
56.10947, 6.37827
57.08597, 6.36198
58.46493, 6.36023
60.2458, 6.36023
62.38139, 6.33204
64.02765, 6.33204
