time, fitness
0.0, 0.17658
0.34474, 0.17658
0.63423, 0.18738
0.7961, 0.18738
1.05255, 0.18154
1.32408, 0.1764
1.52126, 0.17526
1.77564, 0.17526
1.98642, 0.17526
2.09881, 0.17526
2.20978, 0.17497
2.34351, 0.17497
2.44286, 0.17497
2.56893, 0.17497
2.72025, 0.17497
2.84595, 0.17497
2.97303, 0.17497
3.0966, 0.17401
3.2483, 0.17401
3.40699, 0.17358
3.55415, 0.17383
3.72559, 0.17358
3.8529, 0.17383
3.98756, 0.17358
4.10593, 0.17358
4.27036, 0.17358
4.3839, 0.17358
4.50731, 0.17358
4.65801, 0.17358
4.75264, 0.17358
4.87093, 0.17358
4.97457, 0.17358
5.05522, 0.17358
5.18229, 0.17358
5.28584, 0.17349
5.42915, 0.17349
5.59565, 0.17349
5.74062, 0.17308
5.8537, 0.17308
6.02585, 0.17304
6.15513, 0.17308
