time, fitness
0.0, 1.60549
0.58259, 1.58143
1.12901, 1.57297
1.68127, 1.48696
2.25045, 1.45611
2.66387, 1.44635
3.10362, 1.42268
3.48998, 1.42492
3.90603, 1.41883
4.26148, 1.42569
4.52873, 1.41771
4.87271, 1.40371
5.22785, 1.41626
5.62058, 1.38794
6.03502, 1.37521
6.37117, 1.37231
6.61958, 1.36899
6.94053, 1.36062
7.19108, 1.36067
7.42085, 1.35699
7.68999, 1.35699
7.93226, 1.35095
8.16919, 1.33627
8.47603, 1.33857
8.75896, 1.33482
9.10172, 1.33353
9.48108, 1.33353
9.77092, 1.32887
10.22093, 1.33699
10.62931, 1.31871
11.01657, 1.32624
11.25405, 1.3059
11.51646, 1.3059
11.85595, 1.3059
12.05916, 1.30537
12.25822, 1.30517
12.58401, 1.29966
12.77207, 1.3059
12.96286, 1.3059
13.15647, 1.30593
13.35782, 1.29743
