time, fitness
0.0, 1.07454
3.1848, 1.04865
5.00374, 1.04526
7.53926, 1.0117
10.35448, 1.00888
12.4839, 0.98387
14.65573, 0.98357
16.841, 0.97664
18.67183, 0.97198
20.53706, 0.97195
22.33382, 0.96818
23.95107, 0.96818
25.88261, 0.96541
27.07921, 0.95451
28.02435, 0.95451
29.07574, 0.95451
29.7874, 0.95451
30.35713, 0.95436
31.31085, 0.95436
32.2413, 0.9443
33.54227, 0.9443
35.03996, 0.9443
36.14335, 0.94126
37.52341, 0.9404
39.24638, 0.93298
41.06147, 0.93545
42.67439, 0.93157
43.8794, 0.93157
45.12924, 0.93027
46.4101, 0.93027
47.27494, 0.92655
48.00934, 0.92655
49.02789, 0.92631
49.75691, 0.92631
51.0408, 0.92497
52.34613, 0.92663
53.66273, 0.92497
54.54687, 0.92497
55.50214, 0.92302
56.67431, 0.92257
57.83917, 0.91522
