time, fitness
0.0, 79.32573
4.33907, 57.75031
8.50909, 42.96902
12.45254, 36.899
16.23137, 33.38451
20.02532, 29.17601
24.55112, 27.94284
28.46286, 24.97476
32.88905, 24.00245
37.65017, 25.88685
41.63493, 20.6605
45.55101, 18.84164
49.76211, 16.02638
54.38885, 16.23745
58.60645, 20.32175
61.64966, 18.15988
65.71995, 19.16237
69.39684, 18.9948
73.99784, 18.66642
78.33863, 18.90723
82.97166, 24.65482
87.33167, 24.28365
91.35356, 22.83899
96.00811, 22.62112
100.00357, 27.50915
103.87152, 27.45936
108.2839, 23.18828
111.73469, 22.28948
115.45646, 22.36226
119.49289, 22.08076
124.45495, 21.39113
128.60376, 21.20789
131.80261, 22.67167
135.91004, 21.50148
141.03626, 20.63781
145.04901, 20.01205
149.08074, 19.23744
153.76969, 18.91125
157.37066, 18.92012
160.97319, 18.97638
163.78467, 18.64704
