time, fitness
0.0, 10.14698
1.24505, 9.79922
2.26247, 9.47257
3.15824, 9.1375
4.34869, 8.96006
5.26875, 8.89561
6.07388, 8.88884
6.85703, 8.70758
7.62246, 8.50037
8.54423, 8.50503
9.15, 8.50503
9.76794, 8.4923
10.51632, 8.49181
11.27711, 8.48192
12.27305, 8.44306
13.24658, 8.3825
14.32515, 8.41063
14.98075, 8.3825
15.70245, 8.38162
16.27227, 8.37788
16.90233, 8.37146
17.75201, 8.37005
18.61734, 8.30476
19.41418, 8.22217
20.63769, 8.2438
21.96133, 8.42536
22.87774, 8.12086
23.6405, 8.12086
24.41373, 8.11352
25.23312, 8.12795
25.9989, 7.99079
27.15073, 7.99087
28.02278, 7.98392
28.88148, 7.96521
29.52299, 7.9564
30.51123, 7.93752
31.57781, 7.9206
32.28035, 7.92891
33.05009, 7.90046
33.79768, 7.89173
34.58644, 7.81761
