time, fitness
0.0, 16.64484
12.80127, 16.64484
19.91567, 16.6648
24.37541, 15.40326
32.34803, 15.40326
41.91665, 15.12589
45.19023, 15.12589
51.8896, 15.03083
55.75401, 15.03083
61.60673, 14.76969
67.89048, 13.81815
77.77946, 13.81815
88.59762, 13.68917
96.06578, 13.68917
103.40549, 13.63615
107.38194, 13.58526
114.33038, 13.33087
122.96798, 13.33087
129.43961, 13.19445
134.11556, 13.19445
145.5685, 12.96959
153.75091, 12.9919
163.08139, 12.86104
171.79687, 12.69608
182.65655, 12.46405
191.09262, 12.35522
205.18922, 11.94819
213.89859, 11.9523
225.39851, 11.8841
233.51289, 11.74203
241.48079, 11.72642
251.32742, 11.63797
260.02689, 11.61381
267.73106, 11.47262
275.49767, 11.47262
282.88072, 11.37643
291.19091, 10.46331
301.49795, 10.46331
309.07138, 10.40817
315.72499, 10.40429
325.39307, 10.41723
