time, fitness
0.0, 10.71587
5.9372, 10.06454
9.88391, 10.06454
12.64448, 10.05215
14.67333, 10.03998
17.80472, 10.03998
19.62219, 9.98803
21.57369, 9.91673
23.70784, 9.91673
27.05427, 9.91984
30.504, 9.80385
33.31933, 9.75497
36.73702, 9.78972
39.26958, 9.75079
42.16205, 9.74933
44.92328, 9.73618
47.26842, 9.70218
49.89477, 9.70218
52.09846, 9.68939
53.83804, 9.68939
54.98793, 9.67463
57.29428, 9.67463
58.92324, 9.67463
60.54237, 9.6583
62.64845, 9.52046
64.35753, 9.52046
65.88851, 9.52046
67.17263, 9.50406
69.03891, 9.43201
72.47641, 9.43201
75.46963, 9.40965
77.81109, 9.22173
81.83523, 9.21794
84.3175, 9.21573
86.69123, 9.1971
89.62419, 9.06149
92.56476, 9.06149
95.64493, 9.06149
96.87622, 9.02623
98.54154, 9.02623
100.5386, 9.01855
