time, fitness
0.0, 31.001
6.57908, 30.46819
12.29582, 29.95972
17.47839, 27.63356
21.92126, 26.71864
26.50266, 26.1382
31.23742, 24.68891
35.75238, 24.40923
40.61638, 23.69385
45.31436, 23.15934
49.94424, 21.80874
54.8598, 20.70407
58.92428, 20.27404
62.17696, 19.97595
65.94553, 19.96141
70.54939, 19.50692
76.30429, 18.73857
80.57563, 18.38208
83.32649, 18.36075
86.92882, 17.94327
91.99697, 17.93834
97.50041, 16.6927
102.62764, 16.00065
109.43348, 16.09753
113.19158, 15.73305
117.12929, 15.14253
121.2581, 14.93581
124.22882, 15.01201
126.58057, 14.53297
130.33088, 14.24228
134.12836, 14.13053
136.84066, 14.13053
138.77695, 13.6414
145.13838, 13.7535
150.17146, 13.04019
152.97287, 13.20059
156.42068, 13.26683
160.59267, 12.85709
165.59922, 12.51188
171.04751, 12.50723
175.4017, 12.82235
