time, fitness
0.0, 12.17667
4.74359, 7.66553
12.71174, 6.02973
16.94376, 5.75262
20.81756, 5.32219
25.12208, 5.32989
29.31422, 5.0895
34.86093, 4.72591
42.17174, 4.3363
46.12058, 4.44153
49.97996, 4.10227
53.73201, 3.97254
57.21977, 3.96906
62.57649, 3.85468
66.67796, 3.61882
70.62622, 3.62941
77.13411, 3.54206
81.65954, 3.40585
85.81614, 3.39861
91.07681, 3.83647
95.8094, 3.39562
101.1184, 3.3684
105.96315, 3.34626
110.6495, 3.39442
114.50486, 3.35439
118.47199, 3.62463
122.74134, 3.30764
126.62643, 3.24973
131.04578, 3.23699
136.08843, 3.27356
140.63089, 3.25906
145.57595, 3.6414
149.78514, 3.21879
156.03851, 3.21272
162.33019, 3.24823
166.66757, 3.27116
171.15551, 3.22848
175.41457, 3.77521
180.3388, 3.71154
183.7804, 3.21753
187.675, 3.22332
