time, fitness
0.0, 8.89916
1.81573, 8.89916
3.11654, 8.88409
3.60567, 8.88409
4.95041, 8.87698
5.48472, 8.87698
6.3707, 8.87698
6.97064, 8.81424
7.66008, 8.81424
9.17242, 8.81467
10.6752, 8.81424
11.70825, 8.79988
12.23798, 8.79988
12.72825, 8.79988
13.18025, 8.79988
13.67636, 8.79988
14.35523, 8.80348
15.0333, 8.79834
16.02657, 8.74446
16.7889, 8.7287
17.81779, 8.7287
18.56853, 8.70825
19.14528, 8.70825
19.93171, 8.70825
20.68084, 8.618
21.6787, 8.618
22.38748, 8.618
22.94736, 8.59953
23.91074, 8.59953
25.26106, 8.60291
26.03276, 8.56686
26.95112, 8.56686
27.64028, 8.57857
28.27214, 8.56686
28.90084, 8.56645
29.54356, 8.54368
30.47209, 8.53117
31.32345, 8.53117
32.37908, 8.51407
33.25473, 8.51407
34.04484, 8.50705
