time, fitness
0.0, 6.44124
3.15694, 6.43401
4.63658, 6.3929
6.31803, 6.39076
7.71056, 6.38262
8.54053, 6.36738
9.24926, 6.34268
11.01427, 6.32867
12.26264, 6.2884
13.28716, 6.28821
14.39975, 6.22437
15.71649, 6.00557
17.40328, 5.94627
18.75319, 5.95997
20.18256, 5.92803
21.69624, 5.92173
22.49315, 5.91393
23.73176, 5.90446
24.5621, 5.90375
25.59572, 5.89879
26.68666, 5.89039
27.66771, 5.89214
28.85935, 5.88879
30.19025, 5.88489
31.74901, 5.88704
33.23082, 5.85826
34.23661, 5.86068
35.20696, 5.83228
36.39677, 5.81602
37.99367, 5.79974
40.16314, 5.8282
41.78829, 5.77575
42.71594, 5.74809
44.15574, 5.75197
45.21899, 5.73321
46.41807, 5.73321
47.38956, 5.7477
48.65431, 5.73357
49.91692, 5.71517
51.3415, 5.72889
52.76222, 5.71909
