time, fitness
0.0, 20.50779
4.21058, 1.88193
6.86937, 1.58568
9.40822, 1.48105
12.18625, 1.19893
14.73967, 1.09523
17.56142, 1.00832
20.15829, 0.93844
22.76344, 0.88283
25.46513, 0.84959
28.18151, 0.83154
