time, fitness
0.0, 9.93359
4.56391, 9.93359
6.13845, 9.9253
8.02136, 9.7762
10.2319, 9.751
12.63052, 9.72297
14.46842, 9.70568
16.13083, 9.68365
18.27026, 9.65222
20.93263, 9.63418
23.26557, 9.57425
25.37432, 9.57425
26.94295, 9.51791
28.4288, 9.43436
30.46586, 9.43059
32.10599, 9.41724
33.82806, 9.3999
35.33752, 9.38105
37.10131, 9.27332
39.75118, 9.25298
42.89784, 9.23247
46.42403, 9.19601
49.30533, 9.18403
51.71109, 9.04441
54.81948, 9.04158
56.34557, 9.03064
58.20416, 9.02401
59.91797, 9.02401
61.32811, 9.01055
63.08599, 9.00077
65.37528, 8.98879
68.10861, 8.9759
70.45651, 8.97441
72.11549, 8.93989
73.99125, 8.90392
75.86682, 8.88158
77.9533, 8.85173
79.46415, 8.85173
80.81441, 8.82607
82.62637, 8.81334
86.00633, 8.81045
