time, fitness
0.0, 11.32853
5.53729, 9.7657
10.94316, 6.86977
18.13412, 5.99944
22.19977, 5.45577
27.6112, 5.21559
32.45098, 4.71667
37.27879, 4.67652
44.51062, 4.39498
49.7519, 4.30307
53.01374, 4.16788
57.16969, 4.03684
62.1545, 3.81055
66.48988, 3.6389
70.38537, 3.57034
74.87784, 2.81437
78.79061, 2.83496
83.5381, 2.73818
88.97535, 2.69504
93.63523, 3.25684
97.7797, 3.01306
101.89045, 2.62796
108.14073, 2.62299
113.16257, 2.65328
119.48477, 2.49705
124.09662, 2.58476
127.22125, 2.52003
132.17585, 2.51053
137.19646, 2.51753
144.58448, 2.50358
151.20601, 2.49348
155.64454, 2.44656
159.90284, 2.45245
162.34692, 2.4093
167.45417, 2.40626
171.21281, 2.41416
175.81588, 2.40469
180.66698, 2.36446
185.20495, 2.26192
188.3174, 2.28137
193.17577, 2.25989
