time, fitness
0.0, 26.44588
4.17484, 6.69715
6.66859, 5.75283
9.36658, 5.09404
12.10431, 4.56531
14.89091, 4.39935
17.49413, 4.23726
20.15014, 4.18225
22.94079, 4.13649
25.82562, 4.09966
28.52513, 3.98499
