time, fitness
0.0, 87.96219
5.01534, 66.95662
11.36927, 54.18529
15.43489, 49.99812
18.99112, 47.29295
23.4532, 43.37282
27.16652, 41.1291
32.09272, 39.68848
35.3559, 33.42887
39.02145, 32.85963
42.39421, 33.12426
46.27451, 31.18802
49.72564, 30.16039
54.21648, 30.04613
59.01796, 28.51211
63.26508, 28.32753
67.82708, 30.78844
71.54383, 28.43178
76.36642, 29.14794
82.28268, 26.61892
86.76981, 27.10738
90.71767, 26.80154
94.14373, 30.52783
97.77681, 23.32009
101.67225, 22.80606
105.80955, 22.14512
109.12508, 22.50682
112.87542, 26.66185
115.8863, 23.97837
119.74741, 22.66928
125.41182, 22.31213
128.77636, 22.65235
132.38827, 22.62526
135.65213, 23.61429
139.16061, 26.98673
143.39908, 26.25475
148.1061, 24.59274
153.63147, 24.22862
158.44152, 27.21724
161.79896, 24.00385
166.73271, 23.16122
