time, fitness
0.0, 20.47156
5.8988, 3.09771
9.54498, 2.61841
13.52667, 2.33857
17.11929, 2.1858
20.9988, 2.12378
24.6604, 2.00921
28.1707, 1.95584
31.89476, 1.91118
35.60853, 1.8662
39.35034, 1.82787
