time, fitness
0.0, 0.43155
3.70159, 0.34662
6.96562, 0.33754
9.9981, 0.32688
12.55557, 0.33039
14.36131, 0.31932
16.51209, 0.32215
18.35384, 0.32143
20.90958, 0.31762
23.24844, 0.32128
24.41976, 0.32128
25.68992, 0.32105
28.11592, 0.31963
29.25203, 0.30821
31.01528, 0.30491
32.28627, 0.30491
33.37965, 0.30476
35.01572, 0.30476
36.43176, 0.30178
38.31471, 0.30178
39.60914, 0.30015
41.75537, 0.30481
43.18434, 0.29873
44.76579, 0.29773
46.48211, 0.29585
48.3636, 0.29773
49.76439, 0.29497
51.40846, 0.29336
53.3281, 0.28499
54.90569, 0.29183
56.00821, 0.29181
57.18037, 0.29149
58.30208, 0.29149
59.34127, 0.29149
60.38425, 0.28408
62.04149, 0.28408
63.2541, 0.28319
64.80683, 0.29228
67.02664, 0.27998
69.03047, 0.27915
70.18689, 0.27915
