time, fitness
0.0, 0.33287
0.75054, 0.30238
1.14519, 0.30238
1.54974, 0.30238
1.88785, 0.30132
2.27551, 0.30733
2.65101, 0.30608
3.09899, 0.2987
3.49364, 0.29535
3.94627, 0.29535
4.39794, 0.28966
4.81497, 0.29343
5.29476, 0.29396
5.74683, 0.28263
6.31224, 0.27752
6.75281, 0.27755
7.11373, 0.27908
7.54267, 0.27756
7.95847, 0.27504
8.34592, 0.27659
8.67852, 0.27504
8.96233, 0.27504
9.36435, 0.27504
9.74702, 0.27219
10.08862, 0.27111
10.42603, 0.2725
10.79716, 0.27052
11.22803, 0.27149
11.607, 0.27133
12.01767, 0.30589
12.44286, 0.27254
12.83687, 0.2729
13.19963, 0.27248
13.56794, 0.27254
13.95505, 0.28373
14.34119, 0.27254
14.6488, 0.28704
15.06635, 0.27046
15.43737, 0.26777
15.75293, 0.2687
16.19668, 0.27257
