time, fitness
0.0, 0.33962
0.79591, 0.33962
1.11902, 0.32901
1.3348, 0.32901
1.64882, 0.32901
1.85096, 0.32901
2.09261, 0.32901
2.22154, 0.32901
2.51147, 0.32901
2.72746, 0.32901
2.97569, 0.32901
3.35831, 0.32596
3.71464, 0.32596
3.98668, 0.32596
4.21248, 0.32596
4.47807, 0.32527
4.82802, 0.32527
5.16753, 0.32481
5.50009, 0.32335
5.82107, 0.32335
6.18571, 0.32309
