time, fitness
0.0, 27.42186
5.03058, 24.14894
9.03139, 23.95749
14.52259, 23.19863
18.76348, 22.52818
23.82283, 20.25188
27.77016, 20.22766
31.70872, 19.77076
35.99831, 19.77076
40.93949, 19.16385
44.97743, 17.95623
49.7831, 16.88274
54.23672, 16.9242
57.46499, 16.61215
59.86189, 16.61215
63.04407, 16.68991
65.70697, 16.44539
68.94466, 16.31703
71.44417, 16.31703
74.58943, 15.87826
76.14984, 15.87826
78.78046, 15.30253
82.54217, 15.30867
86.95454, 15.2423
89.48406, 15.2423
92.21323, 15.18172
94.5988, 15.19819
97.28496, 15.19411
98.48543, 15.19451
100.23913, 15.19461
102.1781, 15.19411
103.86197, 15.02025
105.91761, 15.09947
109.4989, 14.26648
111.63118, 14.26648
115.9432, 14.26648
117.41089, 13.97277
120.92036, 14.14023
124.12397, 13.91642
129.02938, 13.47263
134.02464, 13.47263
