time, fitness
0.0, 3.55156
3.26608, 3.17451
5.87932, 3.17451
8.56365, 2.93137
11.60378, 2.93137
13.98222, 2.84033
15.59703, 2.7809
19.39455, 2.78023
22.57149, 2.73286
24.28377, 2.73108
25.89798, 2.67326
28.79859, 2.67326
32.07932, 2.61428
34.2775, 2.6002
37.62417, 2.59003
40.46184, 2.58769
42.70198, 2.58769
45.34182, 2.57536
46.83846, 2.52035
49.76031, 2.45071
53.38929, 2.40796
