time, fitness
0.0, 17.44154
6.46703, 17.83237
11.92552, 16.90365
16.83626, 13.58968
23.75961, 13.63583
28.90169, 13.34645
33.8029, 13.18893
39.93516, 13.03704
44.95876, 12.7713
48.98704, 12.49069
54.91671, 12.17906
63.29774, 12.38024
67.94785, 11.93715
72.41486, 11.88624
76.18168, 11.87137
79.85415, 11.87923
84.24169, 11.23811
89.08126, 11.13737
93.66896, 11.00589
97.01959, 11.00589
99.7104, 11.24676
103.23639, 10.84002
107.03381, 10.66268
110.75082, 10.61726
114.83276, 10.23341
119.39847, 10.03755
123.42464, 9.89676
128.4069, 9.72228
133.50633, 9.72514
138.59378, 9.70228
144.1918, 9.62572
147.86127, 9.60014
151.84193, 9.53805
155.99954, 9.36313
160.65338, 9.27606
165.78928, 9.26614
167.85223, 8.93662
172.33992, 9.05387
177.13897, 8.84196
182.16926, 8.81506
186.93313, 8.81512
