time, fitness
0.0, 0.60936
1.92929, 0.56189
3.26167, 0.56194
4.42089, 0.55397
5.16677, 0.55397
6.24221, 0.54427
7.07846, 0.54427
8.30118, 0.52864
9.53064, 0.50306
10.91326, 0.50306
12.45248, 0.50306
12.9788, 0.50306
13.66171, 0.49778
14.17903, 0.49778
15.03448, 0.49705
15.526, 0.49705
16.21878, 0.49509
16.8022, 0.49509
17.41322, 0.49247
18.07563, 0.49247
19.00814, 0.49132
19.70203, 0.49132
20.47166, 0.49132
20.87619, 0.49132
21.39315, 0.49132
21.79098, 0.4905
22.35161, 0.48771
23.49827, 0.48263
24.9767, 0.48263
25.73419, 0.48263
26.65286, 0.48112
27.65442, 0.48101
28.66596, 0.46582
29.46359, 0.45978
31.02408, 0.45978
32.06616, 0.45978
32.83578, 0.45978
33.32279, 0.45978
34.15035, 0.45804
34.85051, 0.45804
35.47995, 0.45804
