time, fitness
0.0, 34.94763
7.70154, 26.29098
13.21067, 24.08318
21.17188, 21.36432
29.41834, 19.91187
35.00376, 19.3504
40.77527, 17.94117
45.64593, 17.29024
50.88897, 16.48687
56.87078, 15.49707
61.71853, 14.70414
69.93372, 14.23309
75.9347, 12.81134
82.5469, 11.94172
88.09235, 11.57623
94.60244, 14.18446
100.98144, 10.84414
106.83203, 10.9332
113.59844, 10.57904
120.07872, 10.01572
125.91804, 9.94232
130.64965, 9.91166
134.98795, 10.01023
138.79654, 9.87504
143.49211, 8.99181
148.90113, 9.20627
154.67266, 8.54319
158.90693, 8.50969
164.14906, 8.30721
169.88727, 8.2595
175.31657, 8.10095
180.32101, 8.06448
184.23279, 8.06171
187.92915, 7.89451
191.67652, 7.80672
196.7887, 7.65794
201.94324, 8.38892
206.8461, 7.37921
211.54341, 7.50343
216.36187, 7.39826
219.69425, 7.39479
