time, fitness
0.0, 16.84247
4.61616, 13.9597
8.27389, 12.42399
12.31847, 11.80741
16.93634, 11.43333
20.25468, 11.2961
23.5713, 11.2789
27.27047, 11.26368
30.69018, 11.08843
34.10957, 11.05276
38.26388, 10.73878
42.06646, 10.73312
46.16812, 10.35546
49.76194, 10.30897
53.39902, 10.19924
56.29531, 10.16786
60.51538, 10.14259
63.57538, 10.04965
67.02725, 10.05434
70.71201, 9.96059
73.75806, 9.87091
77.25602, 9.88894
79.32623, 9.74871
81.59548, 9.89868
85.11806, 9.83485
88.14549, 9.84525
91.23988, 9.76734
94.07334, 9.66417
96.89723, 9.78491
100.40867, 9.60848
103.45918, 9.54165
106.65082, 9.55226
110.17326, 9.35563
114.16466, 9.2446
117.25118, 9.20752
121.56742, 9.27356
125.15539, 9.2498
127.94543, 9.2335
130.75142, 9.32312
133.08972, 9.33629
136.5436, 9.33324
