time, fitness
0.0, 19.03808
5.06497, 15.97602
9.67236, 13.82958
14.41293, 12.28412
19.25268, 11.55183
23.85967, 9.39273
28.05946, 8.5399
32.25975, 8.13763
37.44448, 7.68024
41.94267, 7.57949
46.75969, 6.90675
51.7837, 6.88379
55.92051, 6.67406
59.54809, 6.74926
64.25964, 6.83859
68.00874, 6.75157
72.34207, 6.67772
76.6198, 6.75609
81.17628, 6.69037
85.48398, 6.12703
89.16498, 6.0783
92.38589, 6.13134
96.7528, 6.01447
101.57149, 5.93578
106.3027, 5.83236
110.61654, 5.83962
114.2975, 6.03955
117.17447, 5.88434
121.39422, 5.77682
124.97682, 5.82789
129.08001, 5.78485
133.39828, 5.9319
137.07123, 5.9319
140.34363, 5.97086
143.61203, 5.92875
148.60407, 5.91507
152.5509, 6.6888
156.6506, 5.98984
160.5112, 5.87277
163.3676, 5.80048
166.77629, 5.86043
