time, fitness
0.0, 0.26763
0.7231, 0.25905
1.32211, 0.25809
1.62312, 0.26429
2.01605, 0.25926
2.39945, 0.25742
2.82055, 0.2573
3.18319, 0.25777
3.48536, 0.25761
3.79718, 0.2571
4.1142, 0.2571
4.42354, 0.25702
4.71946, 0.25702
5.04447, 0.25361
5.537, 0.25246
5.94405, 0.25031
6.24396, 0.24755
6.61258, 0.24758
6.88721, 0.246
7.30895, 0.24551
7.62363, 0.24551
7.96123, 0.24667
8.2904, 0.24531
8.86126, 0.24531
9.50049, 0.24531
10.10908, 0.24531
10.72175, 0.24459
11.2626, 0.24459
11.8471, 0.24453
12.25241, 0.24417
12.62025, 0.24417
13.02442, 0.24379
13.54557, 0.24833
13.94366, 0.26361
14.34973, 0.24379
14.73291, 0.2437
15.10252, 0.24379
15.51932, 0.24379
15.91837, 0.24371
16.29102, 0.24371
16.62337, 0.24371
