time, fitness
0.0, 15.84787
3.61459, 15.03907
6.88493, 14.8825
10.08748, 14.31096
13.34582, 14.15468
16.36419, 14.22554
19.19636, 14.04532
23.21829, 13.74221
26.05631, 13.68194
28.88697, 13.35095
33.41011, 13.16848
38.0147, 13.16985
41.53914, 13.10996
43.19355, 13.10996
46.39486, 13.02055
48.42066, 12.94719
50.6734, 13.14506
53.12869, 12.89679
57.0738, 12.89679
59.75242, 12.89914
63.61344, 12.7966
68.30295, 12.6066
72.32547, 12.6066
74.55451, 12.51223
76.87458, 12.43479
80.13169, 12.41545
82.54957, 12.41545
86.00572, 12.40141
89.69889, 12.38261
92.83019, 12.33751
95.91962, 12.3131
99.01991, 12.3131
100.69021, 12.27888
102.17514, 12.27888
103.68526, 12.28509
105.11892, 12.31151
108.36004, 12.2041
111.18023, 12.12859
113.2095, 12.02935
114.79644, 11.85106
116.75561, 11.85106
