time, fitness
0.0, 6.74502
3.05324, 6.46737
5.17093, 6.35527
6.96095, 6.18136
8.11288, 6.16772
10.07305, 6.13687
11.2259, 6.13687
12.97334, 6.08741
14.91827, 6.08277
16.91387, 6.05615
19.43942, 5.99218
21.53629, 5.96741
23.34631, 5.93782
24.93323, 5.89042
26.85157, 5.76689
28.5876, 5.74784
30.60064, 5.72704
32.71517, 5.72096
34.24679, 5.69023
35.45785, 5.68209
36.91483, 5.67364
38.23074, 5.6552
39.83944, 5.63961
40.965, 5.62407
42.17716, 5.62417
43.36457, 5.62651
44.82465, 5.58826
46.1354, 5.58305
48.51436, 5.56684
50.12964, 5.56679
51.33736, 5.54395
52.47984, 5.53701
53.78706, 5.52836
54.93209, 5.52539
56.11549, 5.50788
57.46706, 5.49629
59.26367, 5.41281
60.14538, 5.40872
61.45895, 5.4005
62.49891, 5.38338
63.72446, 5.37751
