time, fitness
0.0, 7.16745
2.84745, 6.7504
5.16732, 6.63976
6.68118, 6.63646
8.64836, 6.61324
10.20482, 6.54105
11.46993, 6.54638
13.29469, 6.39257
14.74876, 6.34485
15.72561, 6.30298
17.65309, 6.29803
19.35905, 6.28965
20.63338, 6.28989
22.11343, 6.24477
23.83268, 6.23312
25.7645, 6.19354
27.23367, 6.1891
28.61111, 6.1632
30.05789, 6.13088
32.15977, 6.15551
34.05709, 6.11766
35.96146, 6.13267
37.67881, 6.03909
39.12391, 5.98809
40.56679, 6.01342
42.39426, 5.78739
43.53062, 5.78287
45.04138, 5.75817
46.95339, 5.7127
48.44551, 5.70351
50.17502, 5.75633
51.83226, 5.67401
52.90125, 5.6317
54.12314, 5.60418
55.69634, 5.58802
58.60067, 5.58009
59.90706, 5.54941
61.5405, 5.53951
62.59472, 5.53219
64.25633, 5.53042
65.84124, 5.66295
