time, fitness
0.0, 45.51362
6.90806, 31.51787
10.94235, 27.80276
16.33473, 22.33363
21.35573, 20.06069
24.85014, 20.3147
28.67411, 18.29937
32.47519, 18.09443
36.71739, 18.69332
40.58709, 18.70466
44.90478, 18.32847
48.06307, 18.26334
51.50306, 17.41276
55.92273, 15.99529
60.86349, 14.96909
66.94848, 14.80744
73.52449, 13.85292
77.61033, 13.15952
81.62468, 13.77639
85.37234, 12.57612
90.11845, 12.2953
93.94529, 12.41159
98.36208, 15.42942
101.79384, 12.00062
106.39655, 12.12395
110.55585, 11.20437
114.10495, 12.68932
117.60377, 12.57302
122.08198, 12.33228
124.89096, 12.46649
128.11721, 12.94239
132.13893, 13.83565
135.91029, 12.76651
139.62591, 12.27449
142.39611, 12.3241
145.68622, 12.50573
148.40156, 13.39514
152.53788, 12.36614
156.68327, 12.07712
160.65247, 12.14904
164.54158, 12.52049
