time, fitness
0.0, 37.69716
11.60593, 31.13287
21.15309, 31.01457
25.94332, 28.80666
31.3246, 26.76428
41.28521, 26.76428
49.98293, 23.3365
58.80484, 22.96443
65.51756, 22.62808
70.59458, 22.53986
75.9635, 21.72917
83.32744, 21.56157
88.63641, 20.92884
92.99395, 20.50545
100.59152, 20.03828
109.47435, 19.84941
114.73496, 18.49006
119.21578, 18.49006
123.77421, 18.38927
126.65468, 18.34375
131.49381, 18.32423
137.86515, 17.25596
143.07498, 17.00581
149.54455, 16.84897
157.76901, 16.55569
165.01139, 16.46835
172.98944, 16.20552
