time, fitness
0.0, 32.73183
5.05587, 24.51954
9.55172, 24.65638
13.99863, 22.88506
18.25119, 21.4777
21.30635, 20.6528
25.43896, 20.57011
28.65794, 20.33766
32.28693, 19.67455
36.30989, 18.15918
40.60972, 17.60495
44.65228, 16.98193
48.09127, 16.96145
51.381, 16.81103
54.73606, 16.8153
58.01778, 16.74862
62.08499, 16.47919
66.83145, 16.47919
70.35511, 16.4486
73.42076, 16.09849
77.32571, 16.02466
79.20821, 15.97497
81.20026, 15.92046
84.57401, 15.99885
87.57526, 15.67313
92.07717, 15.49526
96.60122, 15.39779
101.45336, 15.28642
106.01864, 15.09683
109.91314, 13.86112
113.31942, 13.81423
116.88687, 13.65173
120.34687, 13.6694
124.58739, 12.90947
129.8458, 13.46426
133.83072, 12.83793
138.28432, 12.74222
141.32825, 12.69217
144.77828, 12.55558
148.13677, 12.45853
152.03513, 12.46875
