time, fitness
0.0, 18.13412
5.21252, 15.2324
9.89943, 13.54666
13.84531, 13.05479
17.35549, 12.82092
20.69926, 12.75548
24.70043, 12.74385
27.54167, 12.76974
31.6835, 12.04215
35.47869, 11.61854
39.44805, 11.42185
43.69741, 11.28939
47.16022, 11.23366
50.89598, 11.3629
54.1312, 11.18979
57.90962, 10.91107
61.39928, 10.88116
65.59597, 10.74329
69.49196, 10.72304
72.16303, 10.70572
75.29046, 10.58773
78.6667, 10.79213
81.50458, 10.48685
86.23298, 10.46532
89.40386, 10.48798
93.09129, 10.47781
96.31731, 10.43409
99.51765, 10.46227
102.4267, 10.45458
104.70105, 10.5809
107.31563, 10.46652
110.39107, 10.46123
113.29395, 10.40925
116.69618, 10.50793
119.70774, 10.46192
122.37662, 10.40806
124.88441, 10.40401
126.80414, 10.37403
129.12014, 10.36534
132.13113, 10.27686
135.27135, 10.2683
