time, fitness
0.0, 1.68174
0.64636, 1.56886
1.14561, 1.5066
1.56524, 1.52945
2.01663, 1.61016
2.50704, 1.53017
2.96503, 1.43251
3.36587, 1.56923
3.69794, 1.52838
4.09087, 1.51372
4.5275, 1.63
5.05004, 1.60853
5.42063, 1.60269
5.79295, 1.59247
6.17086, 1.52781
6.6075, 1.48311
6.99781, 1.50779
7.37312, 1.46665
7.72651, 1.46963
8.15186, 1.41027
8.53633, 1.43979
8.98027, 1.41466
9.38495, 1.44824
9.77826, 1.43797
10.21586, 1.43353
10.57384, 1.43622
10.96992, 1.4334
11.27818, 1.40693
11.70685, 1.82321
12.0658, 1.70985
12.38379, 1.65415
12.81008, 1.69985
13.27175, 1.65974
13.60139, 1.67129
13.9719, 1.67792
14.34394, 1.62037
14.81957, 1.66317
15.2136, 1.63814
15.6177, 1.58994
15.95842, 1.56456
16.42553, 1.69837
