time, fitness
0.0, 8.46602
6.76597, 8.46443
12.23964, 8.0096
16.51701, 8.0096
21.92207, 7.39069
25.97193, 7.38603
30.35904, 7.15825
35.49781, 7.06331
40.29671, 6.937
44.7398, 6.92984
48.49454, 6.57545
54.25488, 6.57545
59.27671, 6.18981
62.58174, 6.1381
66.35306, 5.88647
70.31515, 5.88647
73.22646, 5.76981
75.95331, 5.78969
79.06466, 5.75758
83.26581, 5.52132
86.3836, 5.35693
90.62438, 5.35586
95.8594, 5.16888
101.10043, 5.16078
104.97512, 5.00195
109.22055, 4.99022
112.95242, 4.9737
116.25707, 4.64366
121.16922, 4.63136
126.90603, 4.59684
133.01611, 4.38877
137.64088, 4.39331
141.82895, 4.2803
145.66308, 4.27963
151.21636, 4.20831
155.19849, 4.11433
159.91781, 4.13323
168.07679, 4.13164
172.93246, 4.06128
178.59224, 4.05026
182.39593, 4.0464
