time, fitness
0.0, 25.25076
4.9291, 24.77269
9.28928, 23.86404
14.87005, 21.97386
19.73675, 19.29338
22.41245, 16.88666
26.03611, 16.68419
29.67935, 16.75419
34.13974, 16.24292
38.4649, 15.91379
42.68017, 15.80411
46.65938, 15.11827
50.64381, 14.81128
54.00609, 14.7865
57.90991, 14.40204
61.13687, 14.22367
66.65058, 13.97387
71.58343, 13.79812
74.82089, 13.69377
77.83205, 13.64185
82.06415, 13.66584
85.21997, 13.53023
89.77864, 13.38259
93.97782, 13.31556
97.36047, 13.03135
99.22953, 12.98273
102.1407, 12.98273
104.24203, 13.00068
108.21879, 12.68197
112.06734, 12.61755
115.45049, 12.39319
119.87631, 12.39319
122.63587, 12.39408
124.44834, 12.33787
126.94816, 12.18766
131.33754, 12.18276
135.40332, 11.33622
138.0704, 11.28734
142.31071, 11.17907
146.15304, 11.16426
148.94654, 11.06441
