time, fitness
0.0, 18.58028
5.65343, 18.42018
9.34301, 16.91607
13.10442, 16.91607
19.05235, 16.29418
22.04854, 16.29418
27.14609, 16.26647
31.06946, 16.179
35.88672, 16.04952
42.07622, 15.96151
48.24641, 15.70871
55.80784, 15.65334
60.32015, 15.61989
63.63047, 15.45635
67.00739, 15.03814
70.57519, 14.68843
74.77278, 14.68843
77.67707, 14.64424
79.22575, 14.65759
80.85329, 14.4461
82.61679, 14.4461
85.61573, 14.45503
88.74047, 14.14035
93.94623, 14.12721
99.01478, 14.00583
103.20953, 13.83475
107.04606, 13.83475
111.27475, 13.61267
114.04516, 13.58539
118.42556, 13.24622
122.21452, 13.24622
125.71523, 13.24622
128.83417, 13.12554
132.32999, 13.12554
135.35721, 13.05774
137.23489, 13.05293
141.23249, 13.01488
143.97607, 12.62682
147.14869, 12.62105
151.13598, 12.00578
154.02289, 12.00578
