time, fitness
0.0, 18.58028
7.49787, 17.77502
13.35839, 17.53701
19.779, 17.52996
26.41811, 16.26785
31.30354, 16.26785
39.47166, 16.25556
43.94867, 15.97114
49.43295, 15.92147
57.19115, 15.44972
65.15547, 15.44972
73.10207, 14.76548
78.1883, 14.76548
82.33432, 14.70052
85.23683, 13.61647
90.01167, 13.61647
97.26971, 13.47659
101.49012, 13.33459
106.63399, 13.28566
110.80397, 13.15767
116.38368, 13.03379
123.15407, 13.03379
128.50417, 13.06851
137.91157, 12.73144
146.58572, 12.73143
152.39942, 12.26342
155.88213, 12.26342
