time, fitness
0.0, 7.61274
2.07132, 6.42059
3.10193, 6.36641
4.57705, 6.23682
5.89658, 6.21499
7.22074, 6.18646
8.80064, 6.1286
9.89975, 6.11447
12.04988, 6.02426
14.20596, 5.96615
15.68849, 5.89887
17.08606, 5.80483
18.47206, 5.74164
20.02488, 5.65627
21.74297, 5.64434
23.83389, 5.59258
25.35924, 5.573
26.99084, 5.54799
28.6605, 5.5195
29.82479, 5.49638
31.15188, 5.54364
32.55831, 5.60022
34.94506, 5.47344
36.21522, 5.44865
37.62041, 5.42914
38.8046, 5.41594
39.95481, 5.39953
41.1233, 5.38032
43.20838, 5.34358
46.08164, 5.3157
47.65186, 5.27156
49.30953, 5.24531
50.65464, 5.23768
52.53045, 5.22739
53.71798, 5.21574
54.98491, 5.18872
56.30074, 5.16109
57.58361, 5.15966
58.89244, 5.16026
60.05248, 5.20724
61.42872, 5.11748
