time, fitness
0.0, 1.15929
9.53326, 0.9367
12.84365, 0.90863
16.78822, 0.88105
24.29558, 0.85865
29.82834, 0.84651
34.92773, 0.82723
41.63482, 0.82388
45.05049, 0.81287
50.3823, 0.80909
53.66337, 0.80192
55.95252, 0.80548
57.42243, 0.80192
58.62987, 0.80633
60.92357, 0.80192
62.23016, 0.80192
63.547, 0.80192
64.95104, 0.80164
66.29852, 0.78931
69.29201, 0.78623
71.91479, 0.74591
74.40339, 0.74591
75.90344, 0.74263
78.07293, 0.74263
79.88837, 0.74263
81.61506, 0.74161
83.92154, 0.74131
86.12629, 0.74121
87.61074, 0.74161
89.30772, 0.73964
90.81268, 0.73964
93.19187, 0.73964
95.63133, 0.73887
97.50767, 0.73887
99.84617, 0.73575
102.74597, 0.73322
106.373, 0.70927
109.25281, 0.70927
111.37671, 0.709
113.62085, 0.70886
115.53099, 0.70865
