time, fitness
0.0, 80.33131
7.21178, 76.98707
12.86698, 71.57587
19.13418, 64.09538
23.15037, 55.90136
26.50391, 55.89623
30.19239, 55.55094
34.59145, 54.25824
40.66647, 52.71781
46.23079, 51.63318
50.90624, 50.51156
56.32597, 50.34929
60.37734, 45.56161
65.34461, 45.50047
73.03626, 44.05809
77.07417, 44.63639
80.49048, 43.9133
85.3918, 42.15335
90.56059, 42.12392
95.36871, 41.39113
100.49477, 41.39113
104.99012, 41.01818
109.26168, 39.7833
112.367, 40.32141
116.28189, 39.31473
120.30964, 39.18367
123.07802, 38.35354
127.03416, 38.35076
131.3572, 38.20706
136.6363, 37.73001
142.16898, 37.71434
147.3841, 37.48007
153.6788, 36.08457
158.90708, 34.39063
164.51957, 34.25351
171.93349, 34.09317
178.09977, 33.71539
185.86541, 33.54081
189.94621, 33.56299
193.03042, 33.08827
197.3041, 32.68567
