time, fitness
0.0, 6.94165
4.32651, 5.72229
7.92246, 4.88099
11.45498, 3.65834
15.78391, 3.78102
19.31077, 3.49632
23.89312, 3.53587
27.03372, 3.26994
30.74464, 3.21795
34.24657, 3.13788
37.31504, 3.11775
43.42015, 3.32956
48.10074, 3.17814
52.02406, 3.07566
55.14606, 3.05626
57.80319, 3.07925
60.85125, 3.10001
65.15231, 3.05505
68.63046, 3.00213
73.21592, 3.35528
77.61903, 2.98232
81.74934, 2.93289
85.57794, 3.03178
88.8405, 2.9558
91.9548, 2.98571
95.4314, 2.96279
99.64967, 2.95785
103.31558, 2.93411
107.32851, 2.59824
111.33592, 2.60182
114.93218, 2.61026
119.46735, 2.6082
123.1487, 2.93432
126.55582, 2.5672
129.80925, 2.51352
132.99292, 2.54382
135.76025, 2.47686
139.31244, 2.54777
143.15972, 2.85769
147.24646, 2.83586
151.15051, 2.76811
