time, fitness
0.0, 0.43382
0.74694, 0.3927
1.2416, 0.38332
1.61864, 0.38725
2.15029, 0.37027
2.70254, 0.36869
3.15866, 0.37689
3.54425, 0.36355
3.90849, 0.36335
4.30586, 0.39273
4.67803, 0.363
5.13017, 0.36167
5.58011, 0.34352
5.99787, 0.34352
6.41474, 0.33682
6.87694, 0.33633
7.21356, 0.33597
7.67724, 0.33598
8.22166, 0.33598
8.56011, 0.33441
8.87724, 0.33441
9.22684, 0.33441
9.54931, 0.33457
9.86799, 0.33457
10.26751, 0.33461
10.68298, 0.33378
11.02176, 0.33377
11.39992, 0.36738
11.84177, 0.36767
12.19068, 0.36849
12.55798, 0.36615
13.10325, 0.40481
13.47594, 0.40481
13.82341, 0.40653
14.13906, 0.40481
14.53456, 0.40481
14.99491, 0.39972
15.37078, 0.39972
15.69955, 0.40238
16.00469, 0.4006
16.43933, 0.39849
