time, fitness
0.0, 0.62127
1.79465, 0.55267
3.33383, 0.50564
4.09287, 0.49803
4.80251, 0.49656
5.43889, 0.49656
6.43058, 0.49626
7.40579, 0.49016
8.20557, 0.48699
9.4952, 0.47335
10.31463, 0.46758
11.1065, 0.45483
11.81155, 0.47059
12.73579, 0.44999
13.58192, 0.44668
14.31048, 0.44832
15.17159, 0.45266
15.89777, 0.43572
16.78704, 0.4264
17.55746, 0.42291
18.4504, 0.42051
19.17303, 0.41627
19.79131, 0.41512
20.49344, 0.40978
21.24816, 0.41102
21.79106, 0.41102
22.48943, 0.41076
23.42337, 0.40729
24.10164, 0.40564
24.76805, 0.40564
25.64567, 0.40486
26.45836, 0.40173
27.3968, 0.39984
28.23235, 0.39937
28.97293, 0.39984
29.72321, 0.39758
30.2973, 0.39758
30.98075, 0.39632
31.86156, 0.39632
32.39903, 0.39632
33.01194, 0.39632
