time, fitness
0.0, 0.59935
2.1836, 0.5472
3.82187, 0.52225
4.9731, 0.5178
6.3739, 0.50815
7.53325, 0.49711
8.85072, 0.47198
10.36536, 0.47132
11.09005, 0.46458
11.8075, 0.46458
12.56463, 0.45805
13.46525, 0.45805
14.29466, 0.45893
14.97604, 0.4577
15.66902, 0.45678
16.63989, 0.45602
17.40345, 0.45083
17.97985, 0.45083
18.69785, 0.45083
19.19809, 0.45083
19.82479, 0.44193
20.61223, 0.44193
20.99964, 0.43988
21.81667, 0.43988
22.38195, 0.43988
22.92819, 0.44052
23.56593, 0.4401
24.38687, 0.43617
25.32973, 0.43523
26.06917, 0.43523
26.78346, 0.43523
27.51627, 0.43523
28.0252, 0.43523
28.78068, 0.43523
29.31035, 0.43523
29.84174, 0.43272
30.83503, 0.427
31.70538, 0.427
32.19067, 0.427
32.82162, 0.42757
33.64275, 0.427
