time, fitness
0.0, 0.17658
0.33381, 0.19326
0.58736, 0.17608
0.85908, 0.17781
1.06459, 0.17384
1.335, 0.17281
1.54815, 0.17948
1.7982, 0.17322
2.03149, 0.17279
2.23835, 0.17279
2.50619, 0.17233
2.71525, 0.17279
2.9796, 0.19725
3.17064, 0.19484
3.39117, 0.19725
3.55695, 0.19721
3.72581, 0.19258
3.92342, 0.19258
4.1242, 0.19253
4.27711, 0.19248
4.44373, 0.19385
4.59627, 0.19327
4.77426, 0.19273
4.94033, 0.1913
5.13934, 0.1913
5.29785, 0.25
5.51964, 0.18961
5.70458, 0.19003
5.9326, 0.19105
6.15748, 0.19105
6.41846, 0.19981
6.67983, 0.19775
6.8974, 0.19651
7.07616, 0.19916
7.27752, 0.20883
7.44578, 0.20493
7.64978, 0.20281
7.80661, 0.20221
7.99839, 0.20281
8.16386, 0.20098
8.38317, 0.2034
