time, fitness
0.0, 16.21107
9.91443, 12.54889
19.69053, 11.26282
31.12326, 10.50665
38.41071, 10.04695
46.21691, 9.42945
54.6104, 8.85848
62.7434, 8.98806
70.50566, 8.29571
76.81045, 8.06814
85.23601, 7.7727
93.50992, 7.56732
104.3509, 7.35681
110.63626, 7.29003
118.65642, 6.6275
126.66872, 6.61704
134.85922, 7.02596
141.3424, 6.38825
149.68249, 6.26099
157.1729, 6.31487
164.69981, 6.00901
172.28099, 6.0694
178.87578, 6.30779
186.24678, 6.03263
193.59007, 5.98584
199.36018, 5.93665
206.66371, 5.98074
214.98429, 6.21051
221.99206, 5.85619
227.18972, 6.12333
233.93451, 5.96773
241.09953, 7.61112
246.36979, 5.85172
251.56968, 5.76035
257.49717, 5.9055
265.64267, 5.9026
271.44895, 5.87187
279.27366, 5.88133
287.38367, 5.82407
294.59913, 5.82559
301.53641, 5.67108
