time, fitness
0.0, 17.9962
11.02266, 18.24134
19.10508, 15.93993
28.18484, 15.08955
38.70995, 13.73048
48.99437, 12.45788
59.6167, 12.16283
67.28426, 12.17
78.71989, 11.89693
89.4914, 11.81896
98.1824, 11.70387
107.80826, 11.62124
116.10076, 11.48748
124.17981, 10.92798
131.10794, 9.80152
137.96982, 9.6689
145.37247, 9.50472
156.06383, 9.06023
165.72927, 8.92382
177.79927, 8.91107
186.07989, 8.88022
192.88351, 8.80362
198.27038, 8.65518
206.0456, 8.54675
219.24342, 8.51958
229.37032, 7.79868
240.41031, 7.7985
245.34384, 7.79291
251.77571, 7.74063
261.00878, 7.58154
272.9783, 7.57117
279.22661, 7.56295
290.33814, 7.41927
299.1699, 6.75894
306.17841, 6.66812
315.38763, 6.66735
321.11561, 6.60308
328.45922, 6.60005
335.92467, 6.53594
343.87764, 6.61816
351.36267, 6.56432
