time, fitness
0.0, 6.71306
3.33861, 6.37501
5.21144, 6.36495
6.80082, 6.27155
8.50664, 6.24371
10.6613, 6.2545
12.53976, 6.16026
14.46631, 6.16026
17.15534, 6.05429
18.75619, 6.05429
20.62405, 6.02044
21.61702, 6.02044
22.76096, 6.01928
23.64992, 6.00974
24.6568, 6.00974
25.69434, 6.01661
27.02332, 6.0131
28.60198, 6.00779
30.55759, 5.92508
32.00424, 5.92508
33.68876, 5.86068
34.60318, 5.85411
35.59007, 5.84786
37.18796, 5.8559
38.52633, 5.83927
39.52464, 5.83927
40.60544, 5.83927
41.31621, 5.83927
42.47508, 5.78407
43.96808, 5.78407
46.2688, 5.7718
47.80357, 5.79155
48.53858, 5.78546
49.70711, 5.78607
51.02395, 5.78097
52.9323, 5.7757
54.2711, 5.7757
55.47761, 5.77187
56.26513, 5.7587
57.60145, 5.76304
58.93572, 5.75309
