time, fitness
0.0, 24.8071
74.29316, 2.2638
119.1312, 1.98794
166.46055, 1.80016
211.9949, 1.63401
254.46012, 1.548
299.41718, 1.50823
339.20934, 1.48195
378.56453, 1.45521
413.95604, 1.42035
448.96059, 1.36774
