time, fitness
0.0, 0.08316
0.27992, 0.08316
0.42747, 0.08316
0.58845, 0.08403
0.76789, 0.08316
0.96574, 0.08265
1.1612, 0.0829
1.35254, 0.0825
1.48579, 0.0825
1.61929, 0.0825
1.75993, 0.0825
1.92099, 0.08283
2.10516, 0.08271
2.28734, 0.0825
2.40253, 0.0825
2.54393, 0.08197
2.67774, 0.08255
2.83163, 0.08197
2.96452, 0.08197
3.10868, 0.08197
3.24725, 0.08197
3.36661, 0.08197
3.50496, 0.08164
3.65573, 0.08164
3.79963, 0.08164
3.9147, 0.08202
4.06123, 0.08164
4.19171, 0.08164
4.34003, 0.08164
4.45781, 0.08164
4.58622, 0.08164
4.7392, 0.08179
4.89473, 0.08164
5.05125, 0.08164
5.18458, 0.08164
5.35604, 0.08164
5.51972, 0.08205
5.66417, 0.08205
5.79604, 0.08205
5.96588, 0.08206
6.13706, 0.08162
