time, fitness
0.0, 0.3729
4.89936, 0.36438
7.40499, 0.35127
10.19322, 0.34456
14.34041, 0.33832
16.60275, 0.33832
18.69771, 0.33823
20.32333, 0.33701
22.31207, 0.33382
23.5513, 0.33382
25.33544, 0.33435
27.1846, 0.33118
29.11046, 0.33118
31.15812, 0.33795
32.9329, 0.32922
34.56462, 0.32922
36.89415, 0.32922
37.93904, 0.32922
39.0399, 0.32874
39.71217, 0.32874
41.02222, 0.32947
42.66116, 0.32344
44.50943, 0.32344
47.11946, 0.32344
47.96787, 0.32344
48.98711, 0.32344
50.13842, 0.32344
50.73338, 0.32344
51.73472, 0.32344
52.83756, 0.32344
53.87446, 0.32206
55.45926, 0.32171
57.47906, 0.31657
60.47811, 0.3167
63.4855, 0.31622
64.66871, 0.31532
65.76959, 0.31532
67.57288, 0.31532
68.84214, 0.30977
70.67046, 0.30977
72.96574, 0.3097
