time, fitness
0.0, 11.74942
6.33967, 10.07927
12.30962, 9.49219
17.12031, 9.42494
21.65757, 9.39467
26.79822, 8.99691
29.78931, 8.99691
31.1673, 8.55001
35.04884, 8.53128
38.71647, 8.23698
43.24598, 8.22316
46.67675, 8.06401
50.26266, 8.19023
54.55642, 7.97732
57.68962, 7.82769
61.32652, 7.81796
65.73586, 7.78859
69.14061, 7.73085
73.73645, 7.63484
78.1252, 6.5964
81.28466, 6.59634
83.36161, 6.53108
86.90487, 6.50694
89.35121, 6.48427
93.01432, 6.43713
95.7767, 6.40853
99.84291, 6.39433
102.96917, 6.40593
107.12066, 6.36752
110.68587, 6.28927
114.02523, 6.29092
117.58898, 6.31171
122.23061, 6.21745
125.31345, 6.19482
129.04363, 6.10912
132.11305, 6.16405
135.76878, 6.1224
138.71992, 6.1224
142.90392, 6.01682
146.45314, 5.99661
151.31747, 5.65571
